step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,152,0,20,0,152,0,88.0,0.5789473684210527,9.512731274941434,3,17.0,0.6401911121204399,1,5.0,0.6395694359889137,0,0.0,0.8386463176133908,0,4.0,0.870066051255,2,10.0,0.6637714246469261,2,13.0,0.5701422255740318,0,2.0,0.7767497621216997,0,2.0,0.9049109231922152,1,5.0,0.4773039120527696,3,6.0,0.5549138111867065,0,5.0,0.8013511568562038,1,17.0,0.5186970784021595,3,23.0,0.5858522099396656,0,0.0,0.9433456326270093,4,27.0,0.5476394275768911,0,0.0,0.9315253589615644,20,136.0
60.0,160,0,12,0,160,0,36.0,0.225,9.053036056936202,0,11.0,0.5542207686889934,1,8.0,0.47713889389798775,1,3.0,0.31585281573890783,2,8.0,0.4668535856153551,4,21.0,0.5075661265221089,1,2.0,0.8133844543121453,0,2.0,0.9464058939858254,1,4.0,0.8482177431428302,1,5.0,0.5159454821342696,0,8.0,0.6464806305852469,0,4.0,0.92397147681365,0,7.0,0.8560729484035068,0,15.0,0.8115332852647512,0,2.0,0.7508066295668042,1,16.0,0.3489179741905553,0,2.0,0.5668779908846926,12,118.0
65.0,176,0,22,0,176,0,104.0,0.5909090909090909,9.341958752197876,2,9.0,0.6610392843640008,3,13.0,0.6248693372787102,0,6.0,0.5985383131602341,1,10.0,0.18645804619647371,6,46.0,0.3877506371972807,1,5.0,0.7552435784453309,0,2.0,0.8263692123913777,0,0.0,0.8330007910378386,2,13.0,0.6429305323721418,0,4.0,0.9437238339303377,1,5.0,0.45090162561053737,2,5.0,0.6080155635370418,0,4.0,0.8776812046367632,0,4.0,0.9222279125946784,4,18.0,0.46338313223305183,0,4.0,0.8923816482564929,22,148.0
70.0,188,0,16,4,192,0,50.0,0.26595744680851063,9.080909324545233,1,5.0,0.6148505411080227,0,9.0,0.7292264462764733,0,2.0,0.8601160363887818,4,21.0,0.5056136969610424,0,36.0,0.4037292157851173,0,2.0,0.6369144396896986,1,4.0,0.38375888783660056,3,5.0,0.5153228820646042,0,4.0,0.6992266204261346,0,4.0,0.909993855025589,0,7.0,0.5481929940214382,6,30.0,0.36559937962543626,0,4.0,0.6250089003669068,0,4.0,0.8711937402884179,1,16.0,0.5300374929774323,0,4.0,0.8988082066184653,16,157.0
75.0,186,0,23,14,200,0,86.0,0.46236559139784944,9.121657869813673,3,14.0,0.5941867362400313,1,6.0,0.48558285333244305,0,0.0,0.7830370113696419,0,16.0,0.783356799667767,0,4.0,0.7890226875597363,2,10.0,0.5056016221455915,1,8.0,0.6304004748741444,6,33.0,0.07610315826470956,1,3.0,0.5544613883196537,2,4.0,0.6493068952327874,2,6.0,0.7618166628484294,1,31.0,0.4934529660642398,1,9.0,0.8141672302392458,0,0.0,0.8839482353289957,3,16.0,0.5848845101409502,0,4.0,0.7191007842987096,23,164.0
80.0,192,0,11,24,216,0,52.0,0.2708333333333333,8.74298069631699,0,7.0,0.632287442448386,1,8.0,0.4042808314492455,0,0.0,0.9528411492775677,1,5.0,0.4260166917673395,2,11.0,0.5771018155738719,0,10.0,0.6827976203120846,1,11.0,0.7891610969789451,1,39.0,0.42650323577600685,0,4.0,0.5485273836012722,1,3.0,0.5645437169547909,0,4.0,0.7910001409155542,3,21.0,0.5365672150780415,1,14.0,0.7904493291478031,0,4.0,0.64327215430271,0,11.0,0.682773228369699,0,4.0,0.6028907825446302,11,156.0
85.0,201,0,22,31,232,0,102.0,0.5074626865671642,8.742846707001986,1,5.0,0.7064279318056235,2,14.0,0.6282258387115578,0,0.0,0.7849952104171875,0,5.0,0.48834711277688464,5,29.0,0.3947722675069786,0,4.0,0.464891765155835,2,17.0,0.6385051507252663,0,12.0,0.7349765890152825,2,7.0,0.7344100696058515,1,9.0,0.7986275232860724,2,7.0,0.44799964680470056,1,17.0,0.4994283850417884,0,6.0,0.2571101355804002,3,17.0,0.6702588817346,0,3.0,0.5134274158175853,3,22.0,0.6954134587381096,22,174.0
90.0,202,0,21,38,240,0,56.0,0.27722772277227725,8.42520999872383,1,4.0,0.6205553610148719,0,8.0,0.7303610724430433,0,6.0,0.7510820390513799,3,12.0,0.5426213154848469,2,34.0,0.3888704855719461,0,1.0,0.3038399417848697,0,2.0,0.6140595148177788,0,4.0,0.44136349869031727,0,1.0,0.7254166659320098,1,4.0,0.7624263364078118,2,18.0,0.4205989265739222,5,31.0,0.43483129894677275,2,15.0,0.5199935316195917,1,11.0,0.6201494952034894,3,8.0,0.3621702412669576,1,14.0,0.5306988150107981,21,173.0
95.0,205,0,26,51,256,0,97.0,0.47317073170731705,8.938175049069178,2,11.0,0.6625905884928057,1,5.0,0.49386543142862127,0,4.0,0.897603515243042,0,10.0,0.6776621289013207,0,6.0,0.7586922704773242,0,4.0,0.8383908782478452,4,10.0,0.44558603842279526,0,8.0,0.7253076026853481,2,2.0,0.48346569785043736,2,9.0,0.5761806514848956,3,19.0,0.6587900937218797,1,31.0,0.521697770793005,1,10.0,0.7478101682668588,2,11.0,0.3847417950550889,3,25.0,0.5855635119968419,5,24.0,0.232523072317086,26,189.0
100.0,203,0,15,69,272,0,49.0,0.2413793103448276,8.659610836893998,1,6.0,0.6489838236565577,0,7.0,0.44353171343271464,0,2.0,0.8242634571216737,4,16.0,0.5506592775835059,1,8.0,0.6605754880450627,0,8.0,0.8003862776578934,0,14.0,0.7264768293113528,0,6.0,0.9272680392648901,0,5.0,0.45656134662276515,2,9.0,0.44933342889559613,1,15.0,0.6528935882655643,4,27.0,0.5106291930584526,1,11.0,0.7845765075330775,0,11.0,0.6038383312184757,0,15.0,0.6945819960722533,1,27.0,0.5202280193362344,15,187.0
105.0,204,0,29,76,280,0,135.0,0.6617647058823529,8.808890281181279,3,14.0,0.6940092488170115,2,9.0,0.7133636072086009,1,3.0,0.6374163977993874,0,15.0,0.43653741460467127,4,24.0,0.4238724982839338,2,11.0,0.5265796224868627,0,2.0,0.6538243197416106,0,4.0,0.9147264746041474,2,9.0,0.6758264624474346,3,22.0,0.6674096086005645,2,16.0,0.4003711492011709,6,51.0,0.5412280930657084,0,2.0,0.5488873996679207,1,12.0,0.8251358726829913,2,6.0,0.4659244750203948,1,11.0,0.7953686500822278,29,211.0
110.0,218,0,34,78,296,0,126.0,0.5779816513761468,8.046602454515321,0,6.0,0.7239080352594502,1,9.0,0.7177300268865993,1,7.0,0.7996526558737435,7,24.0,0.43207965761293954,6,56.0,0.297557042347006,1,9.0,0.5699242382347779,5,15.0,0.3275454810730985,0,0.0,1.0,3,21.0,0.6118263804103371,1,13.0,0.7687980273540291,2,16.0,0.41265243053103,3,51.0,0.3857416393289309,0,2.0,0.45957577425809015,1,10.0,0.5707645035611527,2,11.0,0.3893966827998161,1,7.0,0.7301990611280377,34,257.0
115.0,225,0,49,87,312,0,260.0,1.1555555555555554,7.943458970762395,2,3.0,0.7059980292661746,3,16.0,0.47352246732149733,0,4.0,0.8734710270569493,2,34.0,0.5788644657547597,9,96.0,0.44181994286297904,2,7.0,0.19207470289135425,7,53.0,0.40312913631151936,0,2.0,0.3983257339102664,2,17.0,0.3698889509078694,2,8.0,0.6492357848464899,3,19.0,0.613866546428096,4,32.0,0.514884804638381,0,6.0,0.755651329893076,5,24.0,0.3454327054497166,3,20.0,0.6238100435659294,5,18.0,0.33011204072958716,49,359.0
120.0,220,0,26,100,320,0,103.0,0.4681818181818182,7.558951605867605,0,1.0,0.6930506930158168,2,21.0,0.3795019309823976,0,2.0,0.8798123872696832,2,18.0,0.43898610316158215,4,95.0,0.4742403826732786,1,19.0,0.26619534365322917,1,54.0,0.5968745950958908,0,8.0,0.783594159699693,6,33.0,0.35013195943788145,2,4.0,0.47304549407867263,0,13.0,0.702895753572048,2,30.0,0.41933599636875163,0,8.0,0.8652908671293041,2,25.0,0.1984056927481713,0,17.0,0.6660871902778128,4,36.0,0.1834287747997454,26,384.0
125.0,221,0,29,115,336,0,109.0,0.49321266968325794,8.686539876207094,2,6.0,0.6854688521146816,2,17.0,0.6959744632711581,2,2.0,0.20281877628096875,2,14.0,0.3953934391926365,2,46.0,0.3798758903226732,1,16.0,0.8063518393311273,0,16.0,0.6489835359902948,0,8.0,0.8524248670243092,1,34.0,0.5962878059071871,2,16.0,0.5890782486874435,2,7.0,0.5506744060546209,5,32.0,0.5050445290135525,0,6.0,0.8530895693981296,3,19.0,0.6563956136155984,2,7.0,0.5100961638840434,3,32.0,0.6813466662684513,29,278.0
130.0,234,0,27,118,352,0,142.0,0.6068376068376068,8.658818036461138,3,20.0,0.5965248795212171,1,12.0,0.7169600682682546,2,16.0,0.19743452121427535,4,24.0,0.4640534038830188,1,28.0,0.332739408179655,1,21.0,0.824855187566319,2,15.0,0.32293338528138726,0,4.0,0.8336444971382483,4,20.0,0.6650555398755629,0,4.0,0.8543835586901345,1,6.0,0.43625310464092965,5,57.0,0.45785424082205967,2,7.0,0.2280577387903754,0,10.0,0.8728575649034778,0,8.0,0.45065006376247957,1,19.0,0.8178619122277911,27,271.0
135.0,233,0,28,127,360,0,134.0,0.575107296137339,7.811173622457365,0,13.0,0.4748089767551856,2,16.0,0.5319061970331214,2,28.0,0.6280706318430406,0,18.0,0.6395109407850431,7,48.0,0.47544257975281307,2,25.0,0.4927468941617623,6,39.0,0.00041591097065105955,0,6.0,0.4313093706566844,0,12.0,0.5948215704390928,1,7.0,0.7654449226144846,3,16.0,0.4569054514788421,1,47.0,0.42237110953350665,0,13.0,0.264063696653472,0,0.0,0.677901002254264,2,10.0,0.7028792297143033,2,14.0,0.3956921957463631,28,312.0
140.0,242,0,43,134,376,0,201.0,0.8305785123966942,7.728150459694779,3,9.0,0.6062752323064827,6,38.0,0.3525894408014907,0,6.0,0.8381408087859806,4,13.0,0.5755633689432693,8,84.0,0.4595573158885034,7,54.0,0.09141905329635712,0,33.0,0.2108860341976811,0,10.0,0.5189799388910316,4,12.0,0.44198457699212035,1,6.0,0.43010846294750305,0,12.0,0.6956722622781791,0,13.0,0.6579476330701686,0,8.0,0.8449079253532814,2,5.0,0.43274604677786294,4,25.0,0.6445129521625036,4,18.0,0.06962793426370875,43,346.0
145.0,237,0,32,155,392,0,123.0,0.5189873417721519,7.996643240276549,1,6.0,0.5965008925165247,3,43.0,0.41064165327439583,1,7.0,0.6130309110461774,0,13.0,0.30391416124832,5,83.0,0.32732029587518274,3,55.0,0.44756365022146744,0,6.0,0.7991168589631945,0,8.0,0.8127272918769539,0,17.0,0.5808133360685724,8,35.0,0.3428524696967175,0,4.0,0.9141182986662696,3,12.0,0.5985665541402657,1,10.0,0.8535605944033187,2,15.0,0.678406178804326,2,20.0,0.4279614306031074,3,22.0,0.3566657687168094,32,356.0
150.0,235,0,39,165,400,0,147.0,0.625531914893617,7.9036886263620065,2,10.0,0.5935361723455139,2,22.0,0.648640765540827,1,17.0,0.23283049438448586,6,24.0,0.10710884022098636,6,50.0,0.2751145654035986,0,25.0,0.7906958829559576,0,6.0,0.8708637666872531,0,2.0,0.8115803371660557,2,9.0,0.7384862515971772,3,45.0,0.5211074582518141,0,0.0,0.6616981546056756,5,36.0,0.5242870885994729,4,17.0,0.3150276478388733,1,7.0,0.8124966288404252,5,26.0,0.3971646349816817,2,19.0,0.6415946998325254,39,315.0
155.0,243,0,35,173,416,0,117.0,0.48148148148148145,7.958746836747346,1,6.0,0.6290209668137173,2,14.0,0.6358572284627602,5,27.0,0.3676063676753653,1,36.0,0.6493669201071116,5,73.0,0.2618304881476896,3,26.0,0.5647084062947028,0,2.0,0.9136143539181144,1,7.0,0.46860914256237485,0,5.0,0.8099308214708839,2,27.0,0.6521955058298533,3,13.0,0.5228402273336293,2,37.0,0.15285512004029356,3,29.0,0.18013821451089002,1,9.0,0.7904686188970432,2,32.0,0.5943772469969075,4,29.0,0.604655370434467,35,372.0
160.0,246,0,40,186,432,0,146.0,0.5934959349593496,7.715197304871158,2,7.0,0.696422222407676,4,27.0,0.36370670638950464,2,31.0,0.5683215302895228,0,13.0,0.8244729012062955,10,80.0,0.40653050686055014,6,50.0,0.10480261821011126,1,7.0,0.33667577587357134,0,7.0,0.5795036323386464,3,10.0,0.5462988517149044,3,29.0,0.339827519786325,0,8.0,0.7407003194796586,1,20.0,0.5697193988729086,1,19.0,0.7493908281822752,1,6.0,0.3913910617791213,3,21.0,0.6237211442527265,3,28.0,0.19641253264158315,40,363.0
165.0,243,0,43,197,440,0,197.0,0.8106995884773662,8.262830508901315,0,1.0,0.7508893848973683,3,31.0,0.3743029357264564,4,27.0,0.5913194891694872,3,17.0,0.45355828927649866,6,83.0,0.4767220130224016,3,53.0,0.4595668226807374,0,10.0,0.5417137599722898,0,8.0,0.8296659189621728,6,35.0,0.32515085370668495,7,55.0,0.35386879322965914,0,4.0,0.876047531945769,1,18.0,0.8047970765332791,1,17.0,0.8600082787718567,2,15.0,0.6587535962908337,2,13.0,0.3180381858317056,5,24.0,0.21410153537823498,43,411.0
170.0,244,0,27,212,456,0,120.0,0.4918032786885246,8.217158652073072,2,2.0,0.6720614753398914,1,12.0,0.6865406920262797,1,24.0,0.48318291106966077,7,43.0,0.05647629562931482,2,49.0,0.38942358027257323,0,16.0,0.8120668310881533,0,8.0,0.864081720609197,0,4.0,0.8757146598907618,1,35.0,0.5994163830784609,1,48.0,0.40061469552067597,1,3.0,0.6064061887530676,0,6.0,0.619233169560476,2,19.0,0.5298314521803661,2,25.0,0.6791156351543168,6,25.0,0.3974094526178201,1,26.0,0.47277024483774543,27,345.0
175.0,248,0,38,224,472,0,160.0,0.6451612903225806,7.972518884864801,3,16.0,0.6650944088846121,3,20.0,0.6736209007418511,5,26.0,0.5207815550032742,1,42.0,0.4993817014276847,4,57.0,0.26387637308277684,1,12.0,0.6499903236757386,0,4.0,0.8910009159504367,0,8.0,0.7796294757986983,2,14.0,0.7089613617180038,2,18.0,0.7084695856475631,3,14.0,0.4365609361699787,1,6.0,0.2586409721980557,8,47.0,0.10868176511669393,0,4.0,0.25559031738839855,1,31.0,0.6205418824362177,4,24.0,0.6579196701640043,38,343.0
180.0,247,0,33,233,480,0,130.0,0.5263157894736842,7.655687724070128,1,10.0,0.5722575425312733,0,9.0,0.5995544583064931,3,38.0,0.4256374433978545,0,12.0,0.8583135864660026,8,88.0,0.3848346179313848,3,29.0,0.30591510970024377,2,10.0,0.3025791158516512,0,4.0,0.8628722098568453,1,7.0,0.5169247651873067,3,26.0,0.6776667565216705,0,10.0,0.4696294248737855,0,11.0,0.3130518064119369,7,67.0,0.15087468189024505,0,2.0,0.48354012007466907,2,4.0,0.6629716485535073,3,24.0,0.5180794089816672,33,351.0
185.0,250,0,31,246,496,0,117.0,0.468,8.008303384370159,3,11.0,0.6384285995555712,3,10.0,0.4741089978539607,2,21.0,0.23933158708802993,0,4.0,0.8394146095536931,7,98.0,0.46096829018345015,1,23.0,0.4658896840914308,0,15.0,0.4899349819345774,0,8.0,0.7908878292001285,7,29.0,0.30122700601778524,0,12.0,0.5026058864515698,0,4.0,0.8607921430494533,0,8.0,0.9012937246054064,0,44.0,0.6560916252726245,1,7.0,0.6793374057222349,1,4.0,0.41433479349895275,6,39.0,0.2513552425382495,31,337.0
190.0,249,0,37,263,512,0,127.0,0.5100401606425703,8.430566172038416,5,29.0,0.5627263115037121,1,15.0,0.4538050536130019,3,27.0,0.18040812460601333,2,8.0,0.277617403586814,3,60.0,0.31554141675129244,0,9.0,0.8170933757640465,0,8.0,0.9041924940878622,0,4.0,0.8586735729669619,6,51.0,0.37554451176679443,4,13.0,0.43797232291534316,0,2.0,0.8896379734205245,0,8.0,0.9008445630659844,0,11.0,0.7984196275847475,1,12.0,0.836029956972197,6,18.0,0.40988238922022613,6,53.0,0.33101349465987845,37,328.0
195.0,244,0,36,276,520,0,155.0,0.6352459016393442,8.125206193798437,1,23.0,0.5188217248660782,2,14.0,0.5270442571768751,7,44.0,0.4006183391050813,1,9.0,0.48792464978290445,3,49.0,0.28449699171377574,1,12.0,0.7386834036504294,2,8.0,0.5350608351145341,0,8.0,0.8173339213660372,3,38.0,0.553042700972838,5,40.0,0.5630460204929736,2,3.0,0.6957464747516234,2,7.0,0.48700290103389304,0,11.0,0.279236448353414,1,15.0,0.8182468657289347,1,27.0,0.5410224716063085,5,37.0,0.6182098811374779,36,345.0
200.0,253,0,39,283,536,0,137.0,0.541501976284585,7.7527947763033,2,10.0,0.563057790021648,0,6.0,0.7305741373700865,3,55.0,0.6078766363449128,0,5.0,0.8719537694065782,6,55.0,0.4160541052880772,3,21.0,0.20549569439857782,7,32.0,0.315951724956592,0,4.0,0.820645036050935,2,29.0,0.5102255752367804,0,32.0,0.744763761593624,2,6.0,0.38887613635297436,2,13.0,0.2050867630848803,6,37.0,0.18092340521566344,3,24.0,0.5102036120798349,2,12.0,0.668740320820806,1,31.0,0.43373336618490993,39,372.0
205.0,261,0,43,291,552,0,179.0,0.685823754789272,7.807014509668238,4,12.0,0.48269116074208646,0,4.0,0.9038184420286438,3,27.0,0.32045382998600996,0,4.0,0.5714036112687899,11,96.0,0.41558554269444803,2,21.0,0.4172408661324807,2,39.0,0.44077015178281365,0,4.0,0.9171936659832979,7,46.0,0.39388980719335787,1,3.0,0.6102491509538561,3,23.0,0.47719703421073073,2,19.0,0.71545609307588,1,39.0,0.6083216208882022,1,17.0,0.14329983583468697,1,3.0,0.5809287089648557,5,30.0,0.2196643765770895,43,387.0
210.0,255,0,43,305,560,0,258.0,1.011764705882353,8.1551137100369,5,30.0,0.5051434447032442,1,1.0,0.5625544669319421,3,32.0,0.15144742077514853,0,8.0,0.7569575937120627,13,150.0,0.2456296758873507,0,8.0,0.753830406568172,3,29.0,0.6636957101163087,1,1.0,0.5888791047280236,4,48.0,0.37396868682621437,1,9.0,0.3684083916139895,4,42.0,0.614771811513658,0,8.0,0.8778626561676048,0,13.0,0.7927617832775029,1,14.0,0.5953271343421267,4,14.0,0.35421526401270953,3,42.0,0.3969499736585607,43,449.0
215.0,251,0,41,325,576,0,200.0,0.796812749003984,8.145418981098084,2,31.0,0.5304017321732799,2,12.0,0.5288862922410568,7,45.0,0.4632577557142527,0,6.0,0.8758899865832847,10,168.0,0.18108462542098033,3,14.0,0.2687377265236801,1,17.0,0.4945551009354573,2,11.0,0.3932921058785953,2,22.0,0.675428289332183,4,24.0,0.6177569315204027,0,24.0,0.6528292905601694,2,7.0,0.5097697173373525,3,14.0,0.4254804857277395,0,9.0,0.7148402171374139,0,19.0,0.5235228080369667,3,34.0,0.6499123575342607,41,457.0
220.0,247,0,41,345,592,0,199.0,0.805668016194332,7.893165167475693,1,8.0,0.6197619412924735,0,8.0,0.6930074173133973,8,82.0,0.5633482071489255,0,4.0,0.8634823119657068,4,123.0,0.4212131112366343,3,35.0,0.5387305726234334,5,30.0,0.24070818054274742,0,4.0,0.9091212321177692,2,14.0,0.5192308214328699,1,17.0,0.6271766723405785,2,7.0,0.550345362337132,3,12.0,0.12792973247089637,7,46.0,0.11693785243768971,3,19.0,0.6305065627400471,2,9.0,0.7004806272066684,0,12.0,0.562916670889675,41,430.0
225.0,241,0,42,359,600,0,209.0,0.8672199170124482,7.536452564491748,4,23.0,0.568584753115733,0,4.0,0.8726763315020316,3,76.0,0.37346282460113256,2,6.0,0.45478571537797635,3,122.0,0.38431209470750566,0,18.0,0.8310269595524405,7,69.0,0.12713874242732023,0,4.0,0.8304244326607138,6,34.0,0.3083973838592247,3,14.0,0.5236678774582548,2,9.0,0.34197321429769295,3,27.0,0.5531067193479873,3,53.0,0.581934934681979,1,18.0,0.2572497696270909,0,5.0,0.7692393947256874,5,22.0,0.3412199732286198,42,504.0
230.0,248,0,30,368,616,0,135.0,0.5443548387096774,7.7566673345168455,1,18.0,0.48902201661088673,0,0.0,0.7101147049693363,5,43.0,0.19650584033527016,3,20.0,0.6488283149335796,7,138.0,0.2089938797761738,0,4.0,0.8643691668895854,1,63.0,0.618332644846904,0,4.0,0.6361709214338267,3,40.0,0.4484096163528385,3,19.0,0.33591794896489224,4,29.0,0.4705457644306786,2,23.0,0.6968987084091609,0,23.0,0.7640354809391102,1,14.0,0.6209985379220239,0,4.0,0.4564856402362761,0,28.0,0.5389455134047251,30,470.0
